payment_id,merchant_id,amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
pay_synth_0001561,merch_blinkit,414.65,NET_BANKING,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,487,578,218633,16,0,-0.0127,0.0496,1,0,NORMAL
pay_synth_0004136,merch_amazon_in,2218.15,DEBIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,0,5,PENDING,NONE,NONE,343,427,201694,8,0,-0.2078,0.0204,1,0,MISSING_WEBHOOK
pay_synth_0005578,merch_zomato,808.58,CREDIT_CARD,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,REJECTED_BY_BANK,750,844,201562,2,0,0.123,0.0349,1,0,REFUND_UNCERTAINTY
pay_synth_0004266,merch_swiggy,874.02,DEBIT_CARD,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,0,3,PENDING,NONE,NONE,528,678,232694,8,0,0.3446,0.0255,1,0,MISSING_WEBHOOK
pay_synth_0001356,merch_blinkit,88.73,NET_BANKING,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,5695,6901,61337,12,0,-0.7887,0.0468,1,0,NORMAL
pay_synth_0006548,merch_zepto,293.84,UPI,SBI,RAZORPAY,REVERSED,SUCCESS,NONE,AUTO_REFUNDED,CANCELLED,UNFULFILLED,DROPPED,0,1,DISCREPANCY,PENDING,AWAITING_ACK,68219,49234,79192,4,2,-0.3878,0.0315,1,0,UNRESOLVED
pay_synth_0006633,merch_zepto,379.08,UPI,SBI,PAYU,SUCCESS,SUCCESS,TIMEOUT,CAPTURED,FAILED,DELIVERED,SCHEDULED,502,1,FAILED,FAILED,AWAITING_ACK,35008,134165,94022,16,2,-0.2103,0.0401,1,0,UNRESOLVED
pay_synth_0000988,merch_amazon_in,4740.0,CREDIT_CARD,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,220,334,198125,3,0,0.6929,0.0295,1,0,NORMAL
pay_synth_0002683,merch_makemytrip,10258.02,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,341,639,223402,5,0,-0.1794,0.0769,1,0,NORMAL
pay_synth_0005048,merch_amazon_in,2763.23,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,PROCESSED,CREDITED_TO_CUSTOMER,276,422,221142,7,2,-0.0131,0.0115,1,1,DUPLICATE_PAYMENT
pay_synth_0001641,merch_amazon_in,2840.99,CREDIT_CARD,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,2044,3037,105530,4,0,0.0146,0.0221,1,0,NORMAL
pay_synth_0001291,merch_makemytrip,15782.09,EMI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,391,533,200349,12,0,0.2626,0.0747,1,0,NORMAL
pay_synth_0003682,merch_blinkit,331.67,UPI,ICICI,BILLDESK,DEBITED,FAILED,FAILED,FAILED,EXPIRED,CANCELLED,NONE,0,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1944,38879,189647,21,0,-0.2103,0.0314,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0001381,merch_blinkit,630.81,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,357,711,55033,4,0,0.5019,0.0396,1,0,NORMAL
pay_synth_0001934,merch_makemytrip,11730.12,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,570,760,100229,15,0,-0.0616,0.0798,1,0,NORMAL
pay_synth_0004676,merch_zomato,404.1,CREDIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,500,2,PENDING,NONE,NONE,556,731,224473,23,0,-0.4387,0.0389,1,0,MISSING_WEBHOOK
pay_synth_0005887,merch_tatacliq,3083.88,WALLET,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,253,514,105826,8,0,0.0722,0.0569,1,0,SETTLEMENT_MISMATCH
pay_synth_0003161,merch_zomato,500.37,CREDIT_CARD,KOTAK,CASHFREE,DEBITED,SUCCESS,AUTHORIZED,PENDING,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,23251,26189,164967,13,0,-0.305,0.0362,1,0,DELAYED_CONFIRMATION
pay_synth_0002031,merch_flipkart,5680.48,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,578,660,54309,17,0,0.623,0.048,1,0,NORMAL
pay_synth_0000893,merch_myntra,3603.33,CREDIT_CARD,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,650,875,130784,11,0,0.8965,0.0522,1,0,NORMAL
pay_synth_0004877,merch_amazon_in,1253.04,NET_BANKING,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,INITIATED,AWAITING_ACK,453,702,64258,0,2,-0.5525,0.0183,1,1,DUPLICATE_PAYMENT
pay_synth_0004070,merch_bookmyshow,2070.32,UPI,PNB,CASHFREE,DEBITED,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,2046,42169,59606,15,0,0.8821,0.0473,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0004256,merch_zomato,1340.12,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,404,3,ON_HOLD,NONE,NONE,529,627,133597,5,0,0.8613,0.0365,1,0,MISSING_WEBHOOK
pay_synth_0000003,merch_zepto,707.97,CREDIT_CARD,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,567,667,32752,17,0,0.4749,0.0469,1,0,NORMAL
pay_synth_0002110,merch_zomato,1033.97,CREDIT_CARD,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,708,1005,241996,3,0,0.4361,0.0272,1,0,NORMAL
pay_synth_0000850,merch_zepto,349.04,DEBIT_CARD,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,274,363,23141,14,0,-0.2728,0.0393,1,0,NORMAL
pay_synth_0002738,merch_myntra,2333.24,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,213,434,215061,7,0,0.228,0.0546,1,0,NORMAL
pay_synth_0002467,merch_zomato,455.45,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,425,724,105220,11,0,-0.3674,0.023,1,0,NORMAL
pay_synth_0001915,merch_makemytrip,4242.25,UPI,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,293,444,32598,15,0,-0.6606,0.0611,1,0,NORMAL
pay_synth_0001597,merch_blinkit,608.96,NET_BANKING,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,620,749,94744,18,0,0.4499,0.03,1,0,NORMAL
pay_synth_0001914,merch_flipkart,4726.9,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,713,960,191158,19,0,0.3505,0.047,1,0,NORMAL
pay_synth_0005140,merch_zomato,484.84,CREDIT_CARD,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,394,492,88947,11,3,-0.3266,0.0317,1,1,DUPLICATE_PAYMENT
pay_synth_0006587,merch_bookmyshow,2596.08,UPI,YES_BANK,STRIPE,REVERSED,PENDING,FAILED,AUTO_REFUNDED,PENDING_PAYMENT,UNFULFILLED,RETRYING,0,1,ON_HOLD,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,127018,57352,143506,10,0,1.3601,0.0586,1,0,UNRESOLVED
pay_synth_0002737,merch_flipkart,2862.46,UPI,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,711,920,54984,14,0,-0.1822,0.0308,1,0,NORMAL
pay_synth_0000727,merch_zepto,485.34,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,581,876,31060,16,0,0.0111,0.0403,1,0,NORMAL
pay_synth_0000054,merch_blinkit,606.23,CREDIT_CARD,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,491,592,212666,4,0,0.4434,0.0398,1,0,NORMAL
pay_synth_0001797,merch_tatacliq,3963.72,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,224,325,234302,14,0,-0.1742,0.0548,1,0,NORMAL
pay_synth_0003846,merch_myntra,3122.99,UPI,HDFC,PAYU,SUCCESS,FAILED,TIMEOUT,AUTO_REFUNDED,EXPIRED,CANCELLED,FAILED,0,1,ON_HOLD,NONE,NOT_INITIATED,2259,31172,119487,9,0,0.6437,0.0562,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002554,merch_zepto,606.41,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,696,796,60691,12,0,0.2634,0.0433,1,0,NORMAL
pay_synth_0002801,merch_zepto,535.97,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,429,679,219265,14,0,0.1166,0.0498,1,0,NORMAL
pay_synth_0000937,merch_myntra,1029.54,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,7494,8636,58916,9,0,-0.4581,0.0423,1,0,NORMAL
pay_synth_0005770,merch_myntra,717.36,NET_BANKING,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,750,912,217469,1,0,0.0691,0.0559,1,0,SETTLEMENT_MISMATCH
pay_synth_0000825,merch_zepto,367.41,CREDIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,728,858,94951,6,0,-0.2346,0.0453,1,0,NORMAL
pay_synth_0004322,merch_blinkit,393.82,NET_BANKING,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,0,5,PENDING,NONE,NONE,329,585,250373,19,0,-0.0623,0.0495,1,0,MISSING_WEBHOOK
pay_synth_0003402,merch_zomato,1013.44,CREDIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,PENDING,PAID,PROCESSING,RETRYING,200,2,PENDING,NONE,NONE,64817,66948,33368,22,0,0.4076,0.0315,1,0,DELAYED_CONFIRMATION
pay_synth_0001390,merch_swiggy,413.61,EMI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,578,830,170956,14,0,-0.3637,0.036,1,0,NORMAL
pay_synth_0003565,merch_amazon_in,4976.12,DEBIT_CARD,HDFC,BILLDESK,PENDING,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,RETRYING,200,1,SETTLED,NONE,NONE,78397,82652,203594,11,0,0.7772,0.0153,1,0,DELAYED_CONFIRMATION
pay_synth_0000885,merch_zomato,1083.97,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,596,809,8503,23,0,0.5055,0.0249,1,0,NORMAL
pay_synth_0004868,merch_bookmyshow,1076.28,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,AWAITING_ACK,539,702,13821,0,3,-0.0216,0.049,1,1,DUPLICATE_PAYMENT
pay_synth_0001869,merch_zepto,249.44,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,355,581,72181,15,0,-0.4803,0.0427,1,0,NORMAL
pay_synth_0005182,merch_flipkart,2677.73,DEBIT_CARD,AXIS,BILLDESK,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,275,377,249577,16,0,-0.2349,0.0336,1,0,REFUND_UNCERTAINTY
pay_synth_0000011,merch_makemytrip,9465.73,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,426,651,15214,7,0,-0.2427,0.0665,1,0,NORMAL
pay_synth_0003416,merch_swiggy,595.12,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,42461,43893,29928,10,0,-0.0844,0.0352,1,0,DELAYED_CONFIRMATION
pay_synth_0001464,merch_myntra,1140.59,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,508,770,145699,11,0,-0.3997,0.0507,1,0,NORMAL
pay_synth_0000807,merch_blinkit,479.88,CREDIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,300,400,82302,10,0,0.1426,0.0435,1,0,NORMAL
pay_synth_0005705,merch_swiggy,529.03,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,NONE,218,494,89151,18,0,0.0495,0.0329,1,0,SETTLEMENT_MISMATCH
pay_synth_0005499,merch_myntra,509.27,CREDIT_CARD,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,ON_HOLD,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,230,393,118111,5,0,-0.732,0.0493,1,0,REFUND_UNCERTAINTY
pay_synth_0004069,merch_amazon_in,1371.74,UPI,HDFC,PAYU,SUCCESS,TIMED_OUT,FAILED,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,2175,45930,164312,10,0,-0.5101,0.0286,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002109,merch_blinkit,344.84,UPI,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,473,562,58869,4,0,-0.179,0.0311,1,0,NORMAL
pay_synth_0005906,merch_swiggy,515.01,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,321,434,63481,13,0,0.0327,0.0261,1,0,SETTLEMENT_MISMATCH
pay_synth_0006940,merch_myntra,870.39,CREDIT_CARD,HDFC,PAYU,PENDING,FAILED,NONE,PENDING,PAID,CANCELLED,DROPPED,502,1,DISCREPANCY,MANUAL_INTERVENTION_REQUIRED,NOT_INITIATED,110595,97037,203780,8,3,-0.5419,0.0422,1,0,UNRESOLVED
pay_synth_0002235,merch_myntra,918.65,CREDIT_CARD,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,477,662,88569,10,0,-0.5165,0.0408,1,0,NORMAL
pay_synth_0000964,merch_makemytrip,19127.57,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,724,937,150785,18,0,0.5302,0.062,1,0,NORMAL
pay_synth_0004495,merch_bookmyshow,1839.2,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,3,PENDING,NONE,NONE,632,854,84255,18,0,0.672,0.0523,1,0,MISSING_WEBHOOK
pay_synth_0002633,merch_amazon_in,3151.87,DEBIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,336,477,164442,0,0,0.1257,0.0119,1,0,NORMAL
pay_synth_0000705,merch_zepto,188.63,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,695,800,106797,10,1,-0.607,0.045,1,0,NORMAL
pay_synth_0000432,merch_flipkart,1029.65,CREDIT_CARD,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,547,712,140356,18,0,-0.7058,0.0377,1,0,NORMAL
pay_synth_0004389,merch_blinkit,458.41,CREDIT_CARD,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,2,SETTLED,NONE,NONE,577,807,105659,4,0,0.0915,0.0481,1,0,MISSING_WEBHOOK
pay_synth_0000146,merch_myntra,3037.24,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,736,950,119134,9,0,0.5985,0.0575,1,0,NORMAL
pay_synth_0002034,merch_swiggy,880.29,DEBIT_CARD,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,345,524,232302,7,0,0.3543,0.03,1,0,NORMAL
pay_synth_0005872,merch_zomato,815.86,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,316,542,14492,4,0,0.0875,0.032,1,0,SETTLEMENT_MISMATCH
pay_synth_0001166,merch_blinkit,1815.48,DEBIT_CARD,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,5196,6159,157831,19,0,3.3226,0.0339,1,0,NORMAL
pay_synth_0003501,merch_zepto,974.74,NET_BANKING,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,PROCESSING,RETRYING,200,1,SETTLED,NONE,NONE,66771,68032,244868,2,1,1.0307,0.0329,1,1,DELAYED_CONFIRMATION
pay_synth_0002051,merch_blinkit,689.05,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,366,612,99371,13,0,0.6406,0.0406,1,0,NORMAL
pay_synth_0003761,merch_swiggy,788.57,EMI,YES_BANK,RAZORPAY,SUCCESS,FAILED,TIMEOUT,AUTO_REFUNDED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,618,61619,9191,10,0,0.2132,0.0248,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002625,merch_amazon_in,3580.41,UPI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,523,751,85745,16,0,0.2787,0.0204,1,0,NORMAL
pay_synth_0004485,merch_zomato,705.49,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,504,2,ON_HOLD,NONE,NONE,308,537,147211,15,0,-0.0202,0.0238,1,0,MISSING_WEBHOOK
pay_synth_0004436,merch_tatacliq,7287.31,DEBIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,2,ON_HOLD,NONE,NONE,532,708,31555,15,0,0.5182,0.0694,1,0,MISSING_WEBHOOK
pay_synth_0005573,merch_flipkart,2847.17,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,REJECTED_BY_BANK,199,469,58460,3,0,-0.1865,0.0387,1,0,REFUND_UNCERTAINTY
pay_synth_0005419,merch_swiggy,461.64,DEBIT_CARD,HDFC,CASHFREE,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,AWAITING_ACK,419,507,165541,21,0,-0.2898,0.0355,1,0,REFUND_UNCERTAINTY
pay_synth_0004362,merch_bookmyshow,670.68,CREDIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,502,2,ON_HOLD,NONE,NONE,323,541,206388,11,0,-0.3903,0.0412,1,0,MISSING_WEBHOOK
pay_synth_0002425,merch_zepto,191.54,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,647,876,188301,20,0,-0.601,0.0436,1,0,NORMAL
pay_synth_0001263,merch_zepto,663.18,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,267,423,147729,12,0,0.3816,0.0395,1,0,NORMAL
pay_synth_0001772,merch_makemytrip,34562.15,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,590,672,27222,2,0,1.765,0.0643,1,0,NORMAL
pay_synth_0003512,merch_makemytrip,7386.58,CREDIT_CARD,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,27579,30123,91633,4,0,-0.4091,0.069,1,0,DELAYED_CONFIRMATION
pay_synth_0000272,merch_zepto,202.81,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,669,953,180883,12,0,-0.5775,0.0337,1,0,NORMAL
pay_synth_0004793,merch_zomato,672.14,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,PROCESSED,CREDITED_TO_CUSTOMER,709,948,222344,22,1,-0.0665,0.027,1,1,DUPLICATE_PAYMENT
pay_synth_0006969,merch_zomato,695.2,UPI,ICICI,STRIPE,DEBITED,PENDING,FAILED,FAILED,EXPIRED,UNFULFILLED,DROPPED,502,1,FAILED,NONE,REJECTED_BY_BANK,35261,67071,192418,6,2,-0.0344,0.0357,1,0,UNRESOLVED
pay_synth_0000245,merch_myntra,924.66,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,586,807,145877,12,0,-0.5133,0.0464,1,0,NORMAL
pay_synth_0006787,merch_zomato,1293.5,CREDIT_CARD,KOTAK,BILLDESK,PENDING,PENDING,TIMEOUT,CAPTURED,PAID,CANCELLED,DROPPED,502,1,ON_HOLD,FAILED,CREDITED_TO_CUSTOMER,44151,5511,7431,12,2,0.7965,0.0357,1,0,UNRESOLVED
pay_synth_0004573,merch_makemytrip,20309.33,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,5,ON_HOLD,NONE,NONE,516,639,110280,16,0,0.6247,0.0615,1,0,MISSING_WEBHOOK
pay_synth_0002033,merch_tatacliq,6388.06,UPI,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,330,420,130836,3,0,0.3308,0.0638,1,0,NORMAL
pay_synth_0006447,merch_tatacliq,3031.29,DEBIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,116346,117450,239936,6,0,-0.3685,0.0558,1,0,ORDER_PAYMENT_CONFLICT
